233835,36,5.0,958953600
167760,36,4.0,975196800
275738,36,5.0,1088121600
232552,36,5.0,1071360000
174227,36,5.0,1360972800
167760,37,5.0,976406400
275738,37,5.0,1089763200
99284,37,4.0,1052697600
232552,37,5.0,1057968000
31892,39,3.0,992131200
349362,39,5.0,998784000
167760,39,5.0,981849600
55201,39,5.0,1029196800
52699,39,2.0,1288483200
275738,39,5.0,1088121600
232552,39,5.0,1046304000
97124,39,5.0,962064000
58179,39,5.0,1100044800
369580,39,5.0,1099008000
90424,39,5.0,1025654400
287528,40,5.0,1392422400
167760,40,5.0,980899200
162697,40,5.0,1006387200
275738,40,5.0,1088035200
118999,40,5.0,1190332800
5638,40,4.0,1382054400
346842,40,3.0,1294531200
371066,40,3.0,1357862400
75579,50,5.0,1133740800
327625,50,5.0,995241600
195430,51,5.0,1133222400
448099,60,5.0,964656000
229805,64,4.0,1377302400
174316,64,3.0,1380931200
238887,64,5.0,1110153600
275738,65,4.0,987984000
371066,65,5.0,1018656000
363359,72,5.0,1302134400
121291,72,5.0,1062115200
291398,72,4.0,1118188800
79873,72,4.0,1372982400
145200,72,5.0,1307923200
262159,72,5.0,1155427200
6007,72,5.0,1238112000
397651,72,5.0,1285718400
175472,72,3.0,964396800
179075,72,5.0,1378425600
475042,72,5.0,1142294400
468614,73,5.0,1116806400
178398,73,4.0,1378598400
154166,73,5.0,1152576000
441247,73,5.0,1180915200
399242,73,5.0,1123113600
163868,73,5.0,1099094400
313214,73,5.0,1038528000
386607,73,5.0,953337600
104237,73,5.0,966988800
414215,73,5.0,1088553600
12467,73,5.0,1111622400
88808,73,5.0,1158796800
108508,73,5.0,1081987200
178398,74,3.0,1379894400
466512,74,5.0,1208390400
462376,74,5.0,964396800
365715,74,5.0,1026777600
296189,74,4.0,1202688000
205617,74,5.0,1095897600
328004,74,5.0,1121558400
146889,75,5.0,1180396800
309644,75,5.0,1136592000
466512,75,5.0,1208390400
296189,75,4.0,1179187200
205617,75,5.0,1095897600
328004,75,5.0,997401600
391310,75,5.0,949276800
315888,76,5.0,1347235200
65410,76,5.0,1109116800
67471,76,4.0,1147046400
159352,76,5.0,1339372800
21382,76,2.0,1243900800
439005,76,4.0,1385251200
58609,76,4.0,1336003200
83717,76,1.0,1356825600
90799,78,5.0,1337472000
65410,78,5.0,1109116800
350518,78,5.0,1076630400
237842,78,4.0,1281139200
214912,78,4.0,1107216000
279653,78,4.0,1096848000
314396,78,5.0,1059264000
396372,78,4.0,1107561600
22774,78,5.0,1218585600
44878,78,5.0,997574400
354778,78,5.0,1209859200
424874,78,1.0,1195430400
348875,78,5.0,1358380800
386607,78,2.0,949017600
97124,78,4.0,1067212800
285771,78,4.0,949017600
108668,78,4.0,1369008000
309847,78,5.0,1243987200
116027,78,5.0,1019520000
451623,78,5.0,1358208000
473674,79,5.0,1172880000
386607,79,5.0,958176000
25564,79,5.0,1169424000
76666,79,2.0,975888000
139460,79,5.0,1012176000
47642,80,2.0,979344000
320902,80,1.0,1342137600
410000,81,5.0,1229644800
342767,81,4.0,1078704000
380415,81,5.0,1183766400
124135,81,5.0,1045353600
6223,81,5.0,995587200
445473,81,5.0,953424000
23474,81,5.0,1036368000
178898,82,4.0,1194480000
462376,82,5.0,962150400
147834,82,5.0,1318550400
296189,82,4.0,1131753600
246327,82,5.0,1149724800
146889,83,4.0,1136332800
178898,83,5.0,1214352000
261607,83,4.0,1094515200
139136,83,5.0,1122854400
147031,83,5.0,1063843200
441247,83,5.0,1180915200
399242,83,5.0,1155168000
128615,83,5.0,1148860800
383250,83,5.0,1177286400
240595,83,5.0,1216944000
76666,83,1.0,1028073600
178898,85,4.0,1375401600
365715,85,5.0,1058572800
296189,85,4.0,1117497600
263853,85,5.0,1128816000
17657,85,5.0,1232323200
280555,85,5.0,947376000
398664,86,5.0,1109030400
296189,86,4.0,1099353600
399242,86,5.0,1130025600
273361,86,5.0,1121385600
313214,86,5.0,1021680000
382522,86,5.0,1096848000
468614,87,5.0,1217203200
178398,87,3.0,1378598400
178898,87,4.0,1222560000
407909,87,5.0,1176940800
139136,87,5.0,1122940800
90568,87,3.0,1108857600
441247,87,5.0,1180915200
142373,87,3.0,1130371200
399242,87,5.0,1123027200
274057,87,5.0,1126828800
163868,87,5.0,1095033600
25564,87,5.0,1157932800
471450,87,5.0,1111536000
205617,87,5.0,1096761600
325009,87,5.0,1376092800
427889,87,5.0,1356739200
98273,87,5.0,1180742400
108508,87,4.0,1081987200
220655,87,5.0,1144108800
49763,88,4.0,994118400
178898,88,4.0,1211846400
407909,88,4.0,1202169600
463687,90,5.0,1355529600
178898,90,4.0,1186790400
71806,90,5.0,1036454400
365715,90,5.0,1067990400
296189,90,5.0,1117843200
263853,90,5.0,1124582400
443405,90,5.0,1001808000
17657,90,5.0,1142899200
280555,90,5.0,947894400
178898,91,5.0,1166400000
407909,91,4.0,1213488000
398664,91,5.0,1121558400
147834,91,5.0,1267142400
296189,91,5.0,1132099200
399242,91,5.0,1159574400
101338,91,5.0,1109980800
241856,91,5.0,1203379200
313214,91,5.0,1037491200
39592,91,5.0,1051833600
17657,91,5.0,1179187200
315888,92,5.0,1267228800
350518,92,5.0,1086480000
95833,92,5.0,1110153600
298349,92,5.0,1085961600
146889,92,5.0,1124496000
367160,92,5.0,1073260800
342417,92,5.0,1165622400
70181,92,5.0,1208908800
34597,92,3.0,1011830400
61449,92,5.0,1067817600
156487,92,4.0,1193702400
8724,92,4.0,1217376000
197118,92,5.0,1025308800
296126,92,5.0,1133222400
14724,92,5.0,1090108800
113579,92,5.0,1359417600
354778,92,5.0,1142208000
65738,92,5.0,1100649600
184160,92,5.0,1042070400
425327,92,5.0,1373587200
420990,92,3.0,1128297600
386607,92,5.0,944352000
421260,92,4.0,1140912000
383250,92,4.0,1234310400
151165,92,3.0,979689600
202772,92,3.0,1096761600
88808,92,5.0,1167350400
391310,92,5.0,948412800
76622,93,4.0,1087776000
315888,93,4.0,1342742400
207104,93,3.0,1350086400
74851,93,5.0,996192000
448302,93,3.0,951868800
317485,93,4.0,1007337600
194231,93,5.0,1119225600
61449,93,3.0,1046131200
365715,93,5.0,993513600
272772,93,3.0,1199577600
67471,93,4.0,1077494400
159352,93,4.0,1332201600
214346,93,5.0,1305849600
64455,93,5.0,998870400
348875,93,5.0,1359331200
386607,93,2.0,949536000
25061,93,4.0,1271030400
40795,93,5.0,1070582400
15487,93,5.0,1142208000
325009,93,5.0,1374451200
369580,93,4.0,1019001600
139460,93,4.0,1028160000
107750,93,4.0,1008028800
36979,95,5.0,1323302400
440914,95,4.0,1088294400
190937,95,5.0,1314489600
448302,96,5.0,958608000
146889,96,4.0,1114387200
398664,96,5.0,1094342400
390072,96,5.0,1149811200
440914,96,4.0,1101600000
328004,96,5.0,912729600
339795,96,5.0,1044576000
342417,97,5.0,1165881600
386607,97,2.0,954633600
49763,98,4.0,992995200
468614,98,5.0,1184112000
146889,98,5.0,1169683200
178898,98,4.0,1222905600
464703,98,2.0,974073600
398664,98,5.0,1121472000
390072,98,5.0,1073433600
440914,98,5.0,1101600000
84375,98,5.0,999820800
918,98,5.0,990921600
328004,98,5.0,960422400
44423,98,5.0,1073779200
17657,98,5.0,1138838400
325009,98,5.0,1375488000
385279,98,4.0,1145491200
391310,98,5.0,950054400
448302,99,5.0,958608000
263853,99,5.0,1139356800
440914,99,5.0,1101600000
328004,99,5.0,945302400
473824,100,5.0,980121600
146889,100,4.0,1113177600
178898,100,4.0,1202860800
90568,100,4.0,1108857600
369178,100,4.0,1173312000
441247,100,4.0,1180915200
274057,100,5.0,1130112000
420990,100,4.0,1213747200
215757,100,5.0,1352764800
98273,100,5.0,1180742400
407909,102,4.0,1205884800
398664,102,5.0,1118620800
14724,102,5.0,1091232000
399242,102,5.0,1159056000
17302,102,5.0,1160611200
205009,102,5.0,1305504000
383250,102,5.0,1181779200
17657,102,5.0,1114041600
315888,103,4.0,1269302400
146889,103,5.0,1132963200
342417,103,3.0,1165622400
34597,103,5.0,1016668800
390035,103,5.0,1060905600
272772,103,5.0,1107475200
96521,103,4.0,1132963200
354778,103,5.0,1141776000
65738,103,5.0,1100649600
144505,103,5.0,1139529600
428376,103,5.0,1185494400
184160,103,5.0,1042070400
386607,103,5.0,1047427200
383250,103,5.0,1234310400
151165,103,4.0,979689600
88808,103,5.0,1166918400
349987,103,4.0,967334400
365715,104,5.0,1032134400
202065,104,5.0,1106092800
383250,104,5.0,1187654400
446745,104,5.0,1112227200
17657,104,5.0,1188777600
69566,105,5.0,1113436800
73952,105,5.0,1398038400
146889,105,5.0,1132876800
178898,105,5.0,1196812800
407909,105,4.0,1179792000
365715,105,5.0,1058572800
296189,105,5.0,1117756800
263853,105,5.0,1123632000
168178,105,5.0,1109894400
265680,105,5.0,1161648000
443405,105,5.0,1001808000
17657,105,5.0,1124496000
403366,105,4.0,971136000
276942,105,5.0,1152662400
388932,106,5.0,963360000
65410,106,5.0,1071532800
267270,106,4.0,945475200
309198,106,4.0,1378512000
208814,106,5.0,996019200
448302,106,4.0,959731200
344817,106,4.0,1139875200
304490,106,3.0,1011052800
69609,106,5.0,1394236800
314396,106,5.0,948758400
167760,106,3.0,978393600
361645,106,4.0,1377993600
471514,106,2.0,1065139200
223389,106,5.0,980985600
263958,106,1.0,956534400
386607,106,1.0,956534400
399799,106,5.0,970531200
16134,106,4.0,1319155200
202772,106,4.0,1097712000
75365,106,5.0,991612800
155803,106,5.0,1092787200
448658,106,5.0,1111536000
146453,106,2.0,1131062400
466359,106,5.0,960163200
448302,108,4.0,951955200
296189,108,4.0,1128038400
14724,108,5.0,1091232000
440914,108,5.0,1101600000
328004,108,5.0,906681600
17657,108,5.0,1110240000
146889,109,5.0,1129852800
178898,109,4.0,1207526400
296189,109,5.0,1245888000
421245,109,5.0,1133049600
399242,109,5.0,1122336000
440370,109,5.0,1077667200
383250,109,4.0,1189641600
411976,109,5.0,1130803200
178898,110,4.0,1186704000
296189,110,5.0,1099353600
82893,110,5.0,1236988800
328004,110,4.0,912124800
17657,110,5.0,1186012800
127160,111,2.0,1030060800
146889,111,4.0,1111536000
178898,111,3.0,1222819200
441247,111,4.0,1180915200
274057,111,5.0,1127779200
29952,111,5.0,1017964800
411976,111,4.0,1133136000
27319,111,4.0,1134518400
98273,111,2.0,1183248000
146889,113,4.0,1206144000
365715,113,4.0,993772800
296189,113,2.0,1123545600
68747,113,5.0,1013817600
178296,113,4.0,975110400
383250,113,5.0,1182556800
153642,113,5.0,949449600
918,113,5.0,951955200
280555,113,5.0,931651200
465892,114,5.0,1074988800
51334,114,5.0,1106179200
425818,114,5.0,1014940800
320058,114,5.0,1104969600
371406,114,3.0,1061424000
309561,114,3.0,1092009600
200906,114,5.0,1038614400
432372,114,4.0,1130025600
296189,114,4.0,1099612800
140576,114,4.0,1135296000
202065,114,4.0,1106092800
82893,114,5.0,1251849600
163868,114,4.0,1042329600
117511,114,5.0,1129766400
249794,114,5.0,1065484800
93493,114,3.0,1002672000
220231,114,5.0,1157500800
60232,114,5.0,1121731200
240595,114,4.0,1139788800
153533,114,5.0,1071964800
400804,114,5.0,1029801600
91204,114,3.0,1105833600
434637,114,4.0,1015977600
385279,114,5.0,1133827200
194559,121,5.0,1073606400
424921,126,5.0,1072828800
436406,126,4.0,1140825600
246599,126,1.0,1082160000
283903,126,5.0,1075680000
75579,129,5.0,1132531200
51475,129,4.0,1009152000
365647,129,5.0,1259366400
363872,129,5.0,1235692800
338504,129,3.0,969321600
118835,129,5.0,1114473600
150253,129,5.0,1195689600
288029,129,5.0,1115424000
235426,129,5.0,1188345600
281246,129,5.0,1166054400
81835,129,5.0,1111536000
99457,129,5.0,1100822400
30267,129,5.0,1117670400
118999,129,5.0,1288828800
270662,129,4.0,1232668800
97124,129,4.0,1037491200
58609,129,5.0,1002240000
253801,129,5.0,1004313600
176250,129,5.0,1209772800
136343,129,5.0,1131408000
65580,129,5.0,1031097600
16827,129,5.0,972864000
122819,129,2.0,1205884800
75579,130,2.0,1132012800
145363,130,5.0,1266969600
365647,130,4.0,1260144000
152697,130,3.0,986947200
465756,130,5.0,1364428800
150253,130,4.0,1195689600
277848,130,5.0,1171584000
288029,130,5.0,1253404800
382292,130,4.0,1237507200
170362,130,5.0,1049587200
309079,130,4.0,1044489600
6223,130,5.0,988934400
453058,130,5.0,1242259200
99457,130,5.0,1087776000
234196,130,5.0,1305072000
30267,130,3.0,1117670400
118999,130,5.0,1288051200
270662,130,3.0,1232755200
40977,130,5.0,1220227200
97124,130,5.0,1037577600
58609,130,5.0,1002240000
253801,130,4.0,1004486400
176250,130,5.0,1215820800
108668,130,5.0,1371772800
65580,130,4.0,1047600000
16827,130,5.0,984355200
309653,130,5.0,1302220800
457673,130,5.0,1177804800
293450,131,5.0,1013644800
75579,131,5.0,1131494400
365647,131,5.0,1261699200
177374,131,4.0,1032134400
86226,131,5.0,953769600
150200,131,5.0,1344902400
240683,131,5.0,965692800
137073,131,5.0,1098576000
401114,131,4.0,1171324800
237619,131,5.0,1052179200
118835,131,5.0,1077235200
150253,131,4.0,1195689600
277848,131,5.0,1148256000
438937,131,5.0,1304121600
235426,131,5.0,1223942400
281246,131,5.0,1159488000
382292,131,4.0,1216252800
327943,131,5.0,953856000
436630,131,5.0,1139356800
113492,131,5.0,1121040000
309079,131,5.0,1028678400
151199,131,5.0,1229904000
317710,131,5.0,1346630400
125270,131,5.0,1370649600
209423,131,5.0,1074297600
99457,131,4.0,1047513600
328897,131,5.0,1147996800
64455,131,5.0,1093132800
314106,131,5.0,1270252800
376046,131,5.0,1369440000
30267,131,4.0,1117670400
100941,131,5.0,1128729600
62939,131,3.0,1163980800
118999,131,4.0,1289606400
270662,131,5.0,1227916800
159280,131,5.0,1125705600
469471,131,5.0,1142640000
97124,131,4.0,1037577600
58609,131,5.0,1002240000
253801,131,5.0,1004313600
176250,131,5.0,1201046400
136343,131,5.0,1131753600
100309,131,5.0,975110400
261096,131,5.0,1065225600
246599,131,5.0,1112918400
65580,131,5.0,1013126400
16827,131,4.0,984355200
331329,131,5.0,1135296000
253150,131,5.0,1229472000
53998,131,5.0,942883200
139460,131,5.0,1041033600
352657,131,5.0,1120089600
348731,132,5.0,963100800
365647,138,3.0,1254787200
191747,138,4.0,1384041600
174316,138,3.0,1392595200
66613,138,5.0,1100044800
145363,139,5.0,1278892800
381903,139,1.0,1295136000
370500,139,4.0,1150761600
445793,139,3.0,979776000
124135,140,5.0,939340800
90381,141,5.0,1076544000
365647,141,4.0,1280880000
75175,141,3.0,1091404800
433026,141,5.0,1024531200
368807,142,5.0,1176249600
360444,142,5.0,1108598400
442281,142,5.0,1070150400
229218,142,5.0,1022112000
150253,142,5.0,1138147200
277848,142,5.0,1158019200
169642,142,5.0,1154736000
461364,142,5.0,951955200
189742,142,4.0,955065600
288896,142,5.0,1328140800
374598,142,5.0,957052800
94161,142,5.0,1283990400
381903,142,5.0,968803200
382292,142,4.0,1235952000
10133,142,5.0,1325721600
302394,142,5.0,1004832000
221073,142,5.0,1013126400
453058,142,5.0,1193097600
428379,142,5.0,1369180800
270662,142,5.0,1200441600
159280,142,5.0,1136332800
312217,142,5.0,1220572800
16134,142,5.0,1211673600
104237,142,5.0,1035244800
97124,142,5.0,1142294400
58609,142,5.0,1210723200
246599,142,4.0,1062720000
226561,142,5.0,1370649600
32445,142,5.0,1170028800
325444,142,5.0,1231804800
470481,143,2.0,1368748800
182641,143,4.0,1128384000
458654,143,4.0,1234828800
434066,144,3.0,1096329600
91763,144,5.0,1046304000
382292,144,2.0,1227484800
252674,144,5.0,1354924800
104237,145,5.0,1089417600
252674,145,5.0,1354492800
243301,146,5.0,1083974400
153492,146,5.0,1125100800
12548,146,5.0,1047340800
315888,150,5.0,1236124800
145363,150,5.0,1340496000
338504,150,3.0,959126400
259776,150,5.0,1272240000
150253,150,5.0,1181174400
169642,150,4.0,1154995200
374598,150,5.0,957052800
382292,150,4.0,1238284800
10133,150,5.0,1325808000
264218,150,5.0,956620800
453058,150,5.0,1195689600
428379,150,5.0,1382400000
369707,150,4.0,1202774400
118999,150,5.0,1326153600
312217,150,5.0,1231027200
97124,150,5.0,1142294400
377087,150,5.0,904694400
35227,150,3.0,1114214400
325444,150,5.0,1178323200
445793,150,5.0,1037923200
315888,151,4.0,1238284800
442281,151,5.0,1053129600
297803,151,4.0,1237507200
224757,151,5.0,1226966400
177130,151,5.0,1093824000
221271,151,1.0,1141862400
428379,151,4.0,1384214400
97124,151,5.0,1142294400
35731,151,5.0,1240963200
325444,151,2.0,1232409600
315888,152,5.0,1239062400
150253,152,4.0,1182384000
169642,152,5.0,1154995200
194391,152,5.0,1038009600
302394,152,4.0,1037750400
466332,152,4.0,1042934400
177130,152,5.0,1240531200
221271,152,3.0,1141862400
428379,152,5.0,1377648000
118999,152,4.0,1329436800
99284,152,3.0,1088726400
226561,152,5.0,1382054400
325444,152,5.0,1232668800
150175,152,5.0,1112140800
445793,152,5.0,1037923200
23244,152,5.0,1039392000
343638,153,4.0,1129939200
315888,153,5.0,1240790400
466332,153,2.0,929577600
177130,153,3.0,1154563200
428379,153,4.0,1374624000
366543,153,4.0,1132099200
325444,153,3.0,1232755200
445793,153,3.0,1093219200
369580,153,4.0,1370649600
315888,154,5.0,1273622400
410002,154,4.0,1106352000
150253,154,4.0,1209168000
277848,154,5.0,1188518400
461364,154,4.0,935971200
416755,154,2.0,942192000
235426,154,5.0,1193356800
177130,154,5.0,1026259200
428379,154,5.0,1376956800
286476,154,3.0,1310515200
58609,154,5.0,1019001600
325444,154,4.0,1178323200
112898,154,5.0,1015977600
445793,154,4.0,1014681600
365647,157,4.0,1261180800
174999,157,5.0,1208995200
224757,157,4.0,1366588800
353937,157,4.0,1092700800
48282,158,4.0,1166227200
294183,158,5.0,1175644800
372771,158,5.0,1348099200
443812,171,3.0,1191283200
333108,171,5.0,1208908800
174316,171,3.0,1372550400
223617,171,5.0,1108684800
234686,171,5.0,1188259200
371928,171,5.0,1402099200
76666,171,2.0,1019260800
291398,174,5.0,1126915200
174316,174,3.0,1367625600
232552,176,5.0,1097539200
174316,178,3.0,1383177600
232552,178,5.0,1114560000
451510,181,5.0,1130457600
322680,182,5.0,1013299200
477263,184,5.0,1043452800
237619,185,5.0,1016323200
74428,185,5.0,1123027200
358549,185,4.0,1256860800
69182,186,5.0,1317513600
74428,186,4.0,1078704000
424874,186,5.0,1212192000
358549,186,4.0,1256428800
97124,186,5.0,992995200
422421,186,5.0,968371200
371066,186,5.0,1018569600
10133,187,5.0,1321574400
74428,187,5.0,1078704000
358549,187,4.0,1256860800
97124,187,4.0,1038441600
174227,187,5.0,1356998400
10133,188,5.0,1324252800
33306,195,5.0,1326499200
232552,195,5.0,1029628800
410000,208,5.0,1243296000
354142,208,5.0,1220486400
104544,208,5.0,1370044800
248795,208,5.0,1384560000
275738,219,5.0,1305331200
297803,235,4.0,1038096000
317710,235,5.0,1075680000
5802,235,5.0,1369699200
58179,235,5.0,1023062400
274057,244,5.0,1126483200
205009,253,5.0,1302134400
383250,253,5.0,1174003200
728,253,5.0,1062115200
373301,253,4.0,1132185600
68786,253,4.0,1139356800
158131,256,4.0,1001289600
178898,256,3.0,1204848000
462376,256,3.0,957225600
296189,256,4.0,1098316800
333172,256,5.0,1104710400
117511,256,5.0,1131494400
424874,256,1.0,1090195200
75365,256,3.0,985996800
339795,256,3.0,995414400
17657,256,5.0,1182470400
208814,257,4.0,1004140800
469230,257,4.0,1101340800
241184,257,1.0,946512000
125219,257,5.0,957830400
390229,257,1.0,1073174400
117998,257,5.0,1092355200
240987,258,4.0,1314489600
118835,258,5.0,1120176000
224469,260,5.0,1154736000
349165,260,5.0,1086393600
326683,260,4.0,1122249600
421069,260,5.0,1087084800
171797,260,4.0,1050537600
284718,260,4.0,1120003200
3632,261,5.0,1073001600
147277,261,5.0,1044489600
696,261,5.0,1011312000
94161,261,5.0,1150329600
382292,261,4.0,1233273600
436630,261,5.0,1206489600
64455,261,5.0,1069372800
231888,261,4.0,1313366400
330657,261,5.0,1044057600
3632,262,5.0,1110412800
436630,262,5.0,1222473600
458967,262,4.0,1292716800
252300,262,3.0,1205884800
305548,263,5.0,1074816000
349165,263,4.0,1065312000
153540,263,3.0,1195948800
270805,264,5.0,997574400
67471,264,4.0,1045440000
145363,267,4.0,1353024000
229659,267,4.0,1239408000
155292,267,5.0,1320451200
117948,267,4.0,958694400
361573,267,4.0,1075680000
133153,267,5.0,1385337600
191873,267,3.0,1062115200
200050,267,5.0,1399766400
145363,268,5.0,1310342400
51475,268,4.0,992131200
155292,268,5.0,1320451200
99457,268,4.0,1032220800
191873,268,5.0,1064102400
265085,268,5.0,1354752000
145363,269,4.0,1308960000
117948,269,5.0,956361600
389783,269,5.0,1255737600
191873,269,5.0,1061856000
305548,270,5.0,1109462400
152002,270,4.0,1053907200
326683,270,5.0,1122249600
241759,270,4.0,1136592000
270662,270,5.0,1202601600
421069,270,5.0,1074038400
438191,270,5.0,1076716800
274057,271,5.0,1127692800
458654,272,4.0,1120780800
90381,273,5.0,1076457600
468614,273,5.0,1031356800
403402,273,5.0,1171756800
145054,273,4.0,1047254400
241314,279,5.0,963014400
31892,279,4.0,992649600
50424,279,4.0,1208304000
11162,279,5.0,1384646400
381903,279,5.0,953164800
327943,279,5.0,991180800
192434,279,5.0,1148860800
13263,279,4.0,1370736000
410930,279,5.0,1145491200
453058,279,5.0,1202601600
209423,279,5.0,1086134400
326683,279,5.0,1087430400
222285,279,5.0,1172620800
386607,279,5.0,959212800
46275,279,5.0,1207008000
393352,279,5.0,1182211200
375144,279,5.0,959126400
311493,279,5.0,1007337600
58179,279,5.0,1111190400
455905,279,5.0,1297641600
282086,279,5.0,973468800
371066,279,5.0,1227139200
424719,280,5.0,975196800
293450,280,5.0,1015545600
244666,280,5.0,1193961600
172072,280,5.0,1108771200
174999,280,5.0,1093305600
34597,280,5.0,1012694400
436826,280,5.0,1130198400
347380,280,5.0,1207440000
373295,280,5.0,1218844800
124824,280,5.0,1336608000
390313,280,5.0,1130630400
168232,280,5.0,972432000
130567,280,5.0,1178236800
209290,280,5.0,982281600
210866,280,5.0,1368403200
400168,280,5.0,1004400000
92558,280,5.0,1208044800
5802,280,5.0,1369699200
80336,280,5.0,956880000
252261,280,5.0,1012262400
431622,280,5.0,1038355200
375144,280,4.0,1206489600
293887,280,4.0,1358208000
27104,280,5.0,1182643200
111103,280,5.0,1302912000
146453,280,5.0,1131062400
387085,280,5.0,1091836800
371066,280,5.0,1032912000
3632,281,5.0,1079136000
256489,281,3.0,1106352000
154002,281,5.0,1228521600
150253,281,3.0,1162512000
169642,281,4.0,1327017600
